John Brunner_author_The Infinitive of Go	[https://en.wikipedia.org/wiki/The_Infinitive_of_Go]
Mean Girls_starring_Rachel McAdams	[https://en.wikipedia.org/wiki/Mean_Girls, https://en.wikipedia.org/wiki/Samantha_Ronson]
C. S. Lewis_deathPlace_Oxford	[]
Oracle Corporation_foundationPlace_Canonsburg	[]
MontaVista_foundationPlace_Sunnyvale	[]
Matti Vanhanen_office_Finland	[https://en.wikipedia.org/wiki/Klaukkala, https://en.wikipedia.org/wiki/Neutral_country, https://en.wikipedia.org/wiki/Aftermath_of_the_Bronze_Night, https://en.wikipedia.org/wiki/Lepsämä, https://en.wikipedia.org/wiki/Parties_in_the_European_Council_during_2003, https://en.wikipedia.org/wiki/Findicator, https://en.wikipedia.org/wiki/Jäätteenmäki_Cabinet, https://en.wikipedia.org/wiki/November_1955, https://en.wikipedia.org/wiki/Karelian_question, https://en.wikipedia.org/wiki/Centre_Party_(Finland), https://en.wikipedia.org/wiki/China–Finland_relations, https://en.wikipedia.org/wiki/Anton_Salonen_incident, https://en.wikipedia.org/wiki/Talvivaara_Mining_Company, https://en.wikipedia.org/wiki/Tanja_Karpela, https://en.wikipedia.org/wiki/Finnish_presidential_election,_2006, https://en.wikipedia.org/wiki/Gordon_Bajnai, https://en.wikipedia.org/wiki/Crime_in_Finland, https://en.wikipedia.org/wiki/Paavo_Väyrynen, https://en.wikipedia.org/wiki/Finnish_parliamentary_election,_2011, https://en.wikipedia.org/wiki/2010_in_Finland, https://en.wikipedia.org/wiki/Government_incentives_for_plug-in_electric_vehicles, https://en.wikipedia.org/wiki/International_reactions_to_the_2006_Thai_coup_d'état, https://en.wikipedia.org/wiki/Matti_Vanhanen]
Mike Bryan_birthPlace_Camarillo, California	[]
Rasheed Wallace_team_Denver Nuggets	[https://en.wikipedia.org/wiki/1995–96_NBA_season, https://en.wikipedia.org/wiki/Joe_Smith_(basketball), https://en.wikipedia.org/wiki/Markieff_Morris, https://en.wikipedia.org/wiki/North_Carolina_Tar_Heels_men's_basketball]
Mike Dunleavy, Jr._team_Portland Trail Blazers	[https://en.wikipedia.org/wiki/Lake_Oswego,_Oregon, https://en.wikipedia.org/wiki/Ike_Diogu]
Jamal Crawford_team_Denver Nuggets	[https://en.wikipedia.org/wiki/Danilo_Gallinari, https://en.wikipedia.org/wiki/Jimmy_Butler_(basketball)]
H. G. Wells_author_The Bladerunner	[]
Shaun Livingston_team_Minnesota Timberwolves	[https://en.wikipedia.org/wiki/2012–13_Houston_Rockets_season]
Gerald Green_team_Orlando Magic	[]
Ella Fitzgerald_birthPlace_Gary, Indiana	[]
Billie Holiday_deathPlace_New York City	[]
Pamela Anderson_spouse_Kerr Smith	[]
Silicon Graphics, Inc._foundationPlace_California	[]
Jay-Z_birthPlace_Braintree, Massachusetts	[]
Jason Terry_team_Utah Jazz	[https://en.wikipedia.org/wiki/1999–2000_Golden_State_Warriors_season, https://en.wikipedia.org/wiki/Fayetteville,_North_Carolina]
Isaac Bashevis Singer_award_Nobel Prize in Physics	[]
Oscar Peterson_deathPlace_Ottawa	[]
Mark Eyskens_office_Czech Republic	[]
Martell Webster_team_Portland Trail Blazers	[https://en.wikipedia.org/wiki/2005_McDonald's_All-American_Boys_Game, https://en.wikipedia.org/wiki/Ryan_Gomes, https://en.wikipedia.org/wiki/Jordan_Brand_Classic]
Jemima Khan_spouse_James Franco	[]
Shane Battier_team_Sacramento Kings	[https://en.wikipedia.org/wiki/2001–02_NBA_season, https://en.wikipedia.org/wiki/History_of_the_Memphis_Grizzlies, https://en.wikipedia.org/wiki/Memphis_Grizzlies, https://en.wikipedia.org/wiki/2010–11_Memphis_Grizzlies_season]
John C. Frémont_deathPlace_Los Angeles	[]
Shaun Livingston_team_Houston Rockets	[https://en.wikipedia.org/wiki/Jon_Leuer, https://en.wikipedia.org/wiki/Combo_guard, https://en.wikipedia.org/wiki/2012–13_Houston_Rockets_season]
Mikuláš Dzurinda_office_Fiji	[]
Erik Axel Karlfeldt_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Erik_Axel_Karlfeldt, https://en.wikipedia.org/wiki/Scandinavian_literature, https://en.wikipedia.org/wiki/1864_in_literature, https://en.wikipedia.org/wiki/December_1931, https://en.wikipedia.org/wiki/Nobel_Prize]
John Coltrane_birthPlace_Hamlet, North Carolina	[]
Edward Heath_office_United Kingdom	[https://en.wikipedia.org/wiki/1974_in_politics, https://en.wikipedia.org/wiki/Spouse_of_the_Prime_Minister_of_the_United_Kingdom, https://en.wikipedia.org/wiki/Peter_Batey, https://en.wikipedia.org/wiki/List_of_ambassadors_of_the_United_Kingdom_to_the_United_States, https://en.wikipedia.org/wiki/Frederick_Warner_(diplomat), https://en.wikipedia.org/wiki/Duncan_Sandys, https://en.wikipedia.org/wiki/Conservative_Party_(UK), https://en.wikipedia.org/wiki/Chatham_House_Grammar_School, https://en.wikipedia.org/wiki/Operation_FOOT, https://en.wikipedia.org/wiki/Gaetano_Meo, https://en.wikipedia.org/wiki/Accession_of_the_United_Kingdom_to_the_European_Communities, https://en.wikipedia.org/wiki/European_Communities_Act_1972_(UK), https://en.wikipedia.org/wiki/The_Big_Time_(TV_series), https://en.wikipedia.org/wiki/Diana_Elles,_Baroness_Elles, https://en.wikipedia.org/wiki/Old_Bexley_and_Sidcup_(UK_Parliament_constituency), https://en.wikipedia.org/wiki/Balance_of_power_(parliament), https://en.wikipedia.org/wiki/Colony_of_Aden, https://en.wikipedia.org/wiki/Referendums_related_to_the_European_Union, https://en.wikipedia.org/wiki/1971_in_the_United_Kingdom, https://en.wikipedia.org/wiki/Glenrothes, https://en.wikipedia.org/wiki/2015_in_the_United_Kingdom, https://en.wikipedia.org/wiki/Secretary_of_State_for_Business,_Energy_and_Industrial_Strategy, https://en.wikipedia.org/wiki/United_Kingdom_local_elections,_1971, https://en.wikipedia.org/wiki/Baron_Elton, https://en.wikipedia.org/wiki/Baron_Aberdare, https://en.wikipedia.org/wiki/Central_Policy_Review_Staff, https://en.wikipedia.org/wiki/List_of_Prime_Ministers_of_the_United_Kingdom_by_age, https://en.wikipedia.org/wiki/Hugh_Fraser_(British_politician), https://en.wikipedia.org/wiki/Direct_rule, https://en.wikipedia.org/wiki/Member_state_of_the_European_Union, https://en.wikipedia.org/wiki/Hung_parliament, https://en.wikipedia.org/wiki/United_Kingdom–United_States_relations, https://en.wikipedia.org/wiki/Hubert_Chesshyre, https://en.wikipedia.org/wiki/Enlargement_of_the_European_Union, https://en.wikipedia.org/wiki/1954_New_Year_Honours, https://en.wikipedia.org/wiki/1958_New_Year_Honours, https://en.wikipedia.org/wiki/Walton_Heath_Golf_Club, https://en.wikipedia.org/wiki/Londonderry_(UK_Parliament_constituency), https://en.wikipedia.org/wiki/Philosophy,_Politics_and_Economics, https://en.wikipedia.org/wiki/March_1972, https://en.wikipedia.org/wiki/Modern_immigration_to_the_United_Kingdom, https://en.wikipedia.org/wiki/Regional_health_authority_(UK), https://en.wikipedia.org/wiki/Chatham_and_Clarendon_Grammar_School, https://en.wikipedia.org/wiki/Flip-flop_(politics), https://en.wikipedia.org/wiki/Capital_London, https://en.wikipedia.org/wiki/Politics_of_the_United_Kingdom, https://en.wikipedia.org/wiki/1978_New_Year_Honours, https://en.wikipedia.org/wiki/1916, https://en.wikipedia.org/wiki/Industrial_Relations_Act_1971, https://en.wikipedia.org/wiki/1973–75_recession, https://en.wikipedia.org/wiki/Timeline_of_events_in_the_Cold_War, https://en.wikipedia.org/wiki/History_of_European_Union–United_Kingdom_relations, https://en.wikipedia.org/wiki/1972_in_the_United_Kingdom, https://en.wikipedia.org/wiki/1970, https://en.wikipedia.org/wiki/United_Kingdom_local_elections,_1972, https://en.wikipedia.org/wiki/Watergate_scandal, https://en.wikipedia.org/wiki/List_of_MPs_elected_in_the_United_Kingdom_general_election,_1950, https://en.wikipedia.org/wiki/1971_in_Northern_Ireland, https://en.wikipedia.org/wiki/United_Kingdom_general_election,_February_1974, https://en.wikipedia.org/wiki/St_Peter's,_Kent, https://en.wikipedia.org/wiki/Crosby_by-election,_1981, https://en.wikipedia.org/wiki/Golden_Jubilee_of_Queen_Elizabeth_II, https://en.wikipedia.org/wiki/European_Union_Referendum_Act_2015, https://en.wikipedia.org/wiki/December_22, https://en.wikipedia.org/wiki/Broadstairs]
Chris Bosh_team_Toronto Raptors	[https://en.wikipedia.org/wiki/Miami_Heat, https://en.wikipedia.org/wiki/2006–07_NBA_season, https://en.wikipedia.org/wiki/2003–04_NBA_season, https://en.wikipedia.org/wiki/Showdown_in_Chinatown, https://en.wikipedia.org/wiki/Jay_Triano, https://en.wikipedia.org/wiki/2006–07_Toronto_Raptors_season, https://en.wikipedia.org/wiki/Bryan_Colangelo, https://en.wikipedia.org/wiki/Toronto_Raptors_draft_history, https://en.wikipedia.org/wiki/Ed_Nelson_(basketball), https://en.wikipedia.org/wiki/2015–16_Miami_Heat_season, https://en.wikipedia.org/wiki/2009–10_Toronto_Raptors_season, https://en.wikipedia.org/wiki/T._J._Ford, https://en.wikipedia.org/wiki/Toronto_Raptors, https://en.wikipedia.org/wiki/History_of_the_Brooklyn_Nets, https://en.wikipedia.org/wiki/2008_NBA_All-Star_Game, https://en.wikipedia.org/wiki/July_2010_in_sports, https://en.wikipedia.org/wiki/2004–05_Toronto_Raptors_season, https://en.wikipedia.org/wiki/2008–09_Toronto_Raptors_season, https://en.wikipedia.org/wiki/Jermaine_O'Neal]
Dolly Parton_birthPlace_Sevierville, Tennessee	[]
Citrix Systems_subsidiary_AppForge	[]
Kelis_spouse_Nas	[]
Jigme Thinley_office_Chad	[]
Derek Fisher_team_Oklahoma City Thunder	[https://en.wikipedia.org/wiki/Langston_Galloway, https://en.wikipedia.org/wiki/Ambidexterity, https://en.wikipedia.org/wiki/2011–12_Los_Angeles_Lakers_season, https://en.wikipedia.org/wiki/2010–11_PBA_season, https://en.wikipedia.org/wiki/List_of_people_from_Little_Rock,_Arkansas, https://en.wikipedia.org/wiki/History_of_the_Oklahoma_City_Thunder, https://en.wikipedia.org/wiki/Los_Angeles_Lakers, https://en.wikipedia.org/wiki/History_of_the_Los_Angeles_Lakers]
Harold Urey_award_Nobel Prize in Chemistry	[https://en.wikipedia.org/wiki/1981_in_science, https://en.wikipedia.org/wiki/Robert_N._Clayton, https://en.wikipedia.org/wiki/List_of_University_of_California,_San_Diego_people, https://en.wikipedia.org/wiki/Mildred_Cohn, https://en.wikipedia.org/wiki/Gilbert_N._Lewis, https://en.wikipedia.org/wiki/University_of_Montana, https://en.wikipedia.org/wiki/Research_Corporation, https://en.wikipedia.org/wiki/List_of_University_of_California,_Berkeley_alumni, https://en.wikipedia.org/wiki/Mihajlo_Pupin, https://en.wikipedia.org/wiki/List_of_Sigma_Xi_members, https://en.wikipedia.org/wiki/Hans_Suess, https://en.wikipedia.org/wiki/List_of_people_from_Indiana, https://en.wikipedia.org/wiki/1934_in_science, https://en.wikipedia.org/wiki/List_of_chemists, https://en.wikipedia.org/wiki/List_of_Johns_Hopkins_University_people, https://en.wikipedia.org/wiki/List_of_University_of_Chicago_faculty, https://en.wikipedia.org/wiki/December_1934, https://en.wikipedia.org/wiki/1893_in_science, https://en.wikipedia.org/wiki/List_of_Earlham_College_people, https://en.wikipedia.org/wiki/List_of_atheists_in_science_and_technology, https://en.wikipedia.org/wiki/List_of_American_Catholics]
Mean Girls_starring_Lindsay Lohan	[https://en.wikipedia.org/wiki/Jonathan_Bennett_(actor), https://en.wikipedia.org/wiki/Mean_Girls, https://en.wikipedia.org/wiki/Rachel_McAdams, https://en.wikipedia.org/wiki/Samantha_Ronson, https://en.wikipedia.org/wiki/Naughty_Girl_(Beyoncé_song), https://en.wikipedia.org/wiki/Adolescent_cliques, https://en.wikipedia.org/wiki/Child_actor, https://en.wikipedia.org/wiki/I_Know_Who_Killed_Me, https://en.wikipedia.org/wiki/Teen_idol]
Zach Randolph_team_Portland Trail Blazers	[https://en.wikipedia.org/wiki/2003–04_NBA_season, https://en.wikipedia.org/wiki/2010–11_NBA_season, https://en.wikipedia.org/wiki/Ruben_Patterson, https://en.wikipedia.org/wiki/Portland_Trail_Blazers_draft_history, https://en.wikipedia.org/wiki/Channing_Frye, https://en.wikipedia.org/wiki/History_of_the_Memphis_Grizzlies, https://en.wikipedia.org/wiki/Brandon_Roy, https://en.wikipedia.org/wiki/Marcus_Camby, https://en.wikipedia.org/wiki/November_2004_in_sports, https://en.wikipedia.org/wiki/Isiah_Thomas]
Kobe Bryant_birthPlace_Philadelphia	[]
Elton Brand_team_Philadelphia 76ers	[https://en.wikipedia.org/wiki/Showdown_in_Chinatown, https://en.wikipedia.org/wiki/1999–2000_Chicago_Bulls_season, https://en.wikipedia.org/wiki/Jumaine_Jones, https://en.wikipedia.org/wiki/1999–2000_NBA_season, https://en.wikipedia.org/wiki/Philadelphia_Sports_Writers_Association, https://en.wikipedia.org/wiki/2002_NBA_All-Star_Game, https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/Elton_Brand, https://en.wikipedia.org/wiki/Baron_Davis, https://en.wikipedia.org/wiki/2008–09_Philadelphia_76ers_season, https://en.wikipedia.org/wiki/Andre_Iguodala, https://en.wikipedia.org/wiki/History_of_the_Philadelphia_76ers, https://en.wikipedia.org/wiki/History_of_the_Golden_State_Warriors, https://en.wikipedia.org/wiki/Philadelphia_76ers]
Adobe Systems_foundationPlace_Mountain View	[]
The Aristocats_starring_Heather Graham	[]
Marvin Williams_team_Washington Wizards	[https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/Raymond_Felton]
John Diefenbaker_deathPlace_Philadelphia	[]
Frank Lloyd Wright_birthPlace_Knoxville, Tennessee	[]
Sully Prudhomme_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Literature, https://en.wikipedia.org/wiki/20th_century_in_literature, https://en.wikipedia.org/wiki/1901_in_poetry, https://en.wikipedia.org/wiki/1901_in_literature, https://en.wikipedia.org/wiki/French_literature, https://en.wikipedia.org/wiki/J._M._G._Le_Clézio, https://en.wikipedia.org/wiki/1839_in_France, https://en.wikipedia.org/wiki/Nobel_Prize, https://en.wikipedia.org/wiki/1907_in_France, https://en.wikipedia.org/wiki/December_1901, https://en.wikipedia.org/wiki/Nobel_Prize_in_Literature]
Anders Fogh Rasmussen_office_São Tomé and Príncipe	[]
Chandrika Kumaratunga_office_Sri Lanka	[https://en.wikipedia.org/wiki/First_Lady_of_Sri_Lanka, https://en.wikipedia.org/wiki/Thorbjørn_Jagland, https://en.wikipedia.org/wiki/Ratnasiri_Wickremanayake, https://en.wikipedia.org/wiki/Lakshman_Kadirgamar, https://en.wikipedia.org/wiki/Sri_Lankan_presidential_election,_2015, https://en.wikipedia.org/wiki/Research_and_Analysis_Wing, https://en.wikipedia.org/wiki/National_Research_Council_of_Sri_Lanka, https://en.wikipedia.org/wiki/Sri_Lanka's_Killing_Fields, https://en.wikipedia.org/wiki/Global_Leadership_Foundation, https://en.wikipedia.org/wiki/United_People's_Freedom_Alliance, https://en.wikipedia.org/wiki/National_Medicinal_Drugs_Policy, https://en.wikipedia.org/wiki/Lasantha_Wickrematunge, https://en.wikipedia.org/wiki/Contents_of_the_United_States_diplomatic_cables_leak_(analysis_of_individual_leaders), https://en.wikipedia.org/wiki/Anil_Moonesinghe, https://en.wikipedia.org/wiki/Harindra_Corea, https://en.wikipedia.org/wiki/Asoka_Jayawardena, https://en.wikipedia.org/wiki/President_of_Sri_Lanka, https://en.wikipedia.org/wiki/Capital_punishment_in_Sri_Lanka, https://en.wikipedia.org/wiki/Foreign_relations_of_Sri_Lanka, https://en.wikipedia.org/wiki/Bodagama_Chandima, https://en.wikipedia.org/wiki/List_of_Trinity_College,_Kandy_alumni, https://en.wikipedia.org/wiki/Lakshman_Jayakody, https://en.wikipedia.org/wiki/Sri_Lankan_presidential_election,_2010, https://en.wikipedia.org/wiki/Michael_Ondaatje, https://en.wikipedia.org/wiki/List_of_the_first_female_holders_of_political_offices_in_Asia, https://en.wikipedia.org/wiki/Women_in_government, https://en.wikipedia.org/wiki/Women_in_the_Sri_Lankan_Parliament, https://en.wikipedia.org/wiki/Sunethra_Bandaranaike, https://en.wikipedia.org/wiki/Mangala_Samaraweera, https://en.wikipedia.org/wiki/Jayantha_Dhanapala, https://en.wikipedia.org/wiki/Mahinda_Rajapaksa, https://en.wikipedia.org/wiki/Harry_Jayawardena, https://en.wikipedia.org/wiki/List_of_national_founders, https://en.wikipedia.org/wiki/Suranimala_Rajapaksha, https://en.wikipedia.org/wiki/Lessons_Learnt_and_Reconciliation_Commission, https://en.wikipedia.org/wiki/Batalanda_detention_centre, https://en.wikipedia.org/wiki/International_Centre_for_Democratic_Transition, https://en.wikipedia.org/wiki/Kumaratunga_cabinet, https://en.wikipedia.org/wiki/Anuruddha_Ratwatte, https://en.wikipedia.org/wiki/List_of_Chief_Ministers_of_Western_Province, https://en.wikipedia.org/wiki/2010_in_Sri_Lanka, https://en.wikipedia.org/wiki/Rohitha_Bogollagama, https://en.wikipedia.org/wiki/Thilan_Wijesinghe, https://en.wikipedia.org/wiki/Seyed_Ali_Zahir_Moulana, https://en.wikipedia.org/wiki/Rauff_Hakeem, https://en.wikipedia.org/wiki/Sri_Lanka_Freedom_Party, https://en.wikipedia.org/wiki/Impeachment_of_Shirani_Bandaranayake, https://en.wikipedia.org/wiki/Sri_Lankan_Civil_War, https://en.wikipedia.org/wiki/Ferial_Ashraff, https://en.wikipedia.org/wiki/Mohan_Wijewickrama, https://en.wikipedia.org/wiki/S._B._Dissanayake, https://en.wikipedia.org/wiki/M._H._M._Ashraff, https://en.wikipedia.org/wiki/Suppiah_Sharvananda, https://en.wikipedia.org/wiki/Tyronne_Fernando, https://en.wikipedia.org/wiki/1999_in_Sri_Lanka, https://en.wikipedia.org/wiki/Ken_Balendra, https://en.wikipedia.org/wiki/Sri_Lankan_presidential_election,_1999, https://en.wikipedia.org/wiki/Horagolla_Walauwa, https://en.wikipedia.org/wiki/Groote_Kerk,_Galle, https://en.wikipedia.org/wiki/Vijaya_Kumaratunga, https://en.wikipedia.org/wiki/Sarath_N._Silva, https://en.wikipedia.org/wiki/Ranil_Wickremesinghe]
Ray Charles_deathPlace_Beverly Hills, California	[]
Tupac Shakur_birthPlace_New York City	[]
Dizzy Gillespie_deathPlace_Englewood, New Jersey	[]
Odysseas Elytis_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Heraklion, https://en.wikipedia.org/wiki/Mariam_Tsiklauri, https://en.wikipedia.org/wiki/Giorgos_Seferis, https://en.wikipedia.org/wiki/1911_in_literature, https://en.wikipedia.org/wiki/Yiannis_Ritsos, https://en.wikipedia.org/wiki/List_of_University_of_Athens_alumni]
Kevin Garnett_team_Washington Wizards	[https://en.wikipedia.org/wiki/2004–05_NBA_season, https://en.wikipedia.org/wiki/2006–07_NBA_season, https://en.wikipedia.org/wiki/2005–06_NBA_season, https://en.wikipedia.org/wiki/2000–01_NBA_season, https://en.wikipedia.org/wiki/2007–08_Boston_Celtics_season, https://en.wikipedia.org/wiki/2003–04_NBA_season, https://en.wikipedia.org/wiki/Ryan_Wittman, https://en.wikipedia.org/wiki/2008_NBA_All-Star_Game, https://en.wikipedia.org/wiki/2010–11_NBA_season, https://en.wikipedia.org/wiki/Minnesota_Timberwolves, https://en.wikipedia.org/wiki/Paul_Pierce]
Godzilla (1998 film)_starring_Arjun Rampal	[]
Mitt Romney_birthPlace_Detroit	[]
Predator (film)_starring_Kim Stanley	[]
Neil Young_birthPlace_Kingsland, Arkansas	[]
Gardner Dozois_author_Strangers	[https://en.wikipedia.org/wiki/Strangers_(Dozois_novel), https://en.wikipedia.org/wiki/Gardner_Dozois]
Godzilla (1998 film)_starring_Maria Pitillo	[]
José Ramos-Horta_office_Japan	[https://en.wikipedia.org/wiki/List_of_foreign_ministers_in_2006, https://en.wikipedia.org/wiki/List_of_foreign_ministers_in_2005, https://en.wikipedia.org/wiki/List_of_foreign_ministers_in_2004, https://en.wikipedia.org/wiki/List_of_foreign_ministers_in_2003]
L. Sprague de Camp_deathPlace_Beverly Hills, California	[]
Martina Navratilova_birthPlace_Edinburgh	[]
Alan E. Nourse_author_The Absolute at Large	[]
Siebel Systems_foundationPlace_Israel	[]
Sybase_foundationPlace_Berkeley	[]
Shaun Livingston_team_Washington Wizards	[https://en.wikipedia.org/wiki/Washington_Wizards]
Orbital Sciences Corporation_subsidiary_Magellan Navigation	[]
Richard Rodgers_deathPlace_Palm Desert, California	[]
IFS AB_foundationPlace_Linköping	[]
William Ewart Gladstone_birthPlace_Liverpool	[]
Gregory Keyes_author_Make Room! Make Room!	[]
Thomas Thurston Thomas_author_The Sparrow	[]
Raymond Poincaré_office_France	[https://en.wikipedia.org/wiki/Maurice_Paléologue, https://en.wikipedia.org/wiki/American_Library_in_Paris, https://en.wikipedia.org/wiki/Ernest_Mercier, https://en.wikipedia.org/wiki/Great_Depression_in_France, https://en.wikipedia.org/wiki/Emmanuel_Le_Roy_Ladurie, https://en.wikipedia.org/wiki/François_de_Wendel, https://en.wikipedia.org/wiki/Georges_Clemenceau, https://en.wikipedia.org/wiki/Lafayette_Escadrille, https://en.wikipedia.org/wiki/Michael_Bruxner, https://en.wikipedia.org/wiki/Robin_Rimbaud, https://en.wikipedia.org/wiki/Canonization_of_Joan_of_Arc, https://en.wikipedia.org/wiki/Garches, https://en.wikipedia.org/wiki/Union_sacrée, https://en.wikipedia.org/wiki/Czechoslovak_Legion_in_France, https://en.wikipedia.org/wiki/French_battleship_France, https://en.wikipedia.org/wiki/Courbet-class_battleship, https://en.wikipedia.org/wiki/Ruhr_Question, https://en.wikipedia.org/wiki/Duke_of_Valentinois, https://en.wikipedia.org/wiki/Kirill_Tolpygo, https://en.wikipedia.org/wiki/HMS_Monarch_(1911), https://en.wikipedia.org/wiki/Orion-class_battleship, https://en.wikipedia.org/wiki/HMS_Thunderer_(1911), https://en.wikipedia.org/wiki/HMS_Centurion_(1911), https://en.wikipedia.org/wiki/King_George_V-class_battleship_(1911), https://en.wikipedia.org/wiki/Raymond_Couvègnes, https://en.wikipedia.org/wiki/HMS_Orion_(1910), https://en.wikipedia.org/wiki/Conference_of_Lausanne, https://en.wikipedia.org/wiki/Turkish_War_of_Independence, https://en.wikipedia.org/wiki/1912_in_France, https://en.wikipedia.org/wiki/January_1913, https://en.wikipedia.org/wiki/Jules_Pams, https://en.wikipedia.org/wiki/1912, https://en.wikipedia.org/wiki/Charles_Reibel, https://en.wikipedia.org/wiki/Paul_Painlevé, https://en.wikipedia.org/wiki/Henry_Chéron, https://en.wikipedia.org/wiki/Lycée_Louis-le-Grand, https://en.wikipedia.org/wiki/Pierre_Forgeot, https://en.wikipedia.org/wiki/Maurice_Bokanowski, https://en.wikipedia.org/wiki/Camille_Cavallier, https://en.wikipedia.org/wiki/Jacques_Arthuys, https://en.wikipedia.org/wiki/French_legislative_election,_1928, https://en.wikipedia.org/wiki/Democratic_Republican_Alliance, https://en.wikipedia.org/wiki/History_of_Guadeloupe, https://en.wikipedia.org/wiki/1920_in_France, https://en.wikipedia.org/wiki/Aristide_Briand, https://en.wikipedia.org/wiki/France–United_Kingdom_relations, https://en.wikipedia.org/wiki/Paris_between_the_Wars_(1919–1939), https://en.wikipedia.org/wiki/Raymond_Poincaré, https://en.wikipedia.org/wiki/Rudyard_Kipling, https://en.wikipedia.org/wiki/Armistice_of_Mudanya, https://en.wikipedia.org/wiki/Battle_of_Saint_Hilaire-le-Grand, https://en.wikipedia.org/wiki/Mellon–Berenger_Agreement, https://en.wikipedia.org/wiki/Genoa_Conference_(1922), https://en.wikipedia.org/wiki/Maginot_Line, https://en.wikipedia.org/wiki/Ho_Chi_Minh, https://en.wikipedia.org/wiki/Philippe_Pétain, https://en.wikipedia.org/wiki/Causes_of_World_War_I, https://en.wikipedia.org/wiki/Alan_Seeger, https://en.wikipedia.org/wiki/Gustave_Rives, https://en.wikipedia.org/wiki/Place_des_États-Unis, https://en.wikipedia.org/wiki/Occupation_of_the_Ruhr, https://en.wikipedia.org/wiki/List_of_works_by_Jean_Boucher, https://en.wikipedia.org/wiki/1924, https://en.wikipedia.org/wiki/July_Crisis, https://en.wikipedia.org/wiki/Calais, https://en.wikipedia.org/wiki/August_1922]
Love Actually_starring_Dan Aykroyd	[https://en.wikipedia.org/wiki/Ron_Roker]
Wangari Maathai_award_Nobel Peace Prize	[https://en.wikipedia.org/wiki/United_Nations_Forum_on_Forests, https://en.wikipedia.org/wiki/World_NGO_Day, https://en.wikipedia.org/wiki/Nobel_Peace_Center, https://en.wikipedia.org/wiki/Richard_Goldman, https://en.wikipedia.org/wiki/Tetu_Constituency, https://en.wikipedia.org/wiki/Business_for_Peace_Foundation, https://en.wikipedia.org/wiki/List_of_African_scientists,_inventors,_and_scholars, https://en.wikipedia.org/wiki/1940_in_science, https://en.wikipedia.org/wiki/Alberto_Rodríguez_Saá, https://en.wikipedia.org/wiki/International_Student_Festival_in_Trondheim, https://en.wikipedia.org/wiki/Global_500_Roll_of_Honour, https://en.wikipedia.org/wiki/World_Forestry_Congress, https://en.wikipedia.org/wiki/David_Koff, https://en.wikipedia.org/wiki/Wangari_Maathai, https://en.wikipedia.org/wiki/Ole_Danbolt_Mjøs, https://en.wikipedia.org/wiki/Notogomphus_maathaiae, https://en.wikipedia.org/wiki/Outline_of_green_politics, https://en.wikipedia.org/wiki/Environmental_issues_in_Kenya, https://en.wikipedia.org/wiki/Margaret_C._Snyder, https://en.wikipedia.org/wiki/Unbowed:_A_Memoir, https://en.wikipedia.org/wiki/Nobel_Women's_Initiative, https://en.wikipedia.org/wiki/Nobelity, https://en.wikipedia.org/wiki/Von_Hernandez, https://en.wikipedia.org/wiki/SIT_Graduate_Institute, https://en.wikipedia.org/wiki/Green_Belt_Movement, https://en.wikipedia.org/wiki/Jody_Williams, https://en.wikipedia.org/wiki/Southwestern_University, https://en.wikipedia.org/wiki/Avoided_Deforestation_Partners, https://en.wikipedia.org/wiki/1940]
K. W. Jeter_author_Beggars in Spain	[]
Rasheed Wallace_team_Toronto Raptors	[https://en.wikipedia.org/wiki/Mike_James_(basketball,_born_1975), https://en.wikipedia.org/wiki/1995–96_NBA_season, https://en.wikipedia.org/wiki/Lindsey_Hunter, https://en.wikipedia.org/wiki/Richard_Hamilton_(basketball), https://en.wikipedia.org/wiki/2008_NBA_All-Star_Game, https://en.wikipedia.org/wiki/Portland_Trail_Blazers]
